KA;http://img.over-blog.com/100x84/0/51/39/34/instrument/ka.gif;https://fr.wikipedia.org/wiki/ka
QANUN;http://img.over-blog.com/100x45/0/51/39/34/instrument/qanun.jpg;https://fr.wikipedia.org/wiki/qanun
KORA;http://img.over-blog.com/41x100/0/51/39/34/instrument/kora.jpg;https://fr.wikipedia.org/wiki/kora
KOTO;http://img.over-blog.com/100x63/0/51/39/34/instrument/koto.gif;https://fr.wikipedia.org/wiki/koto
LIMONAIRE;http://img.over-blog.com/88x100/0/51/39/34/instrument/limonaire.jpg;https://fr.wikipedia.org/wiki/limonaire
LUTH;http://img.over-blog.com/48x100/0/51/39/34/instrument/luth.jpg;https://fr.wikipedia.org/wiki/luth
LYRE;http://img.over-blog.com/44x100/0/51/39/34/instrument/lyre.jpg;https://fr.wikipedia.org/wiki/lyre
MANDOLE;http://img.over-blog.com/52x100/0/51/39/34/instrument/mandole.jpg;https://fr.wikipedia.org/wiki/mandole
MANDOLINE;http://img.over-blog.com/100x56/0/51/39/34/instrument/mandoline.jpg;https://fr.wikipedia.org/wiki/mandoline
MARACA;http://img.over-blog.com/100x69/0/51/39/34/instrument/maraca.jpg;https://fr.wikipedia.org/wiki/maraca
MARIMBA;http://img.over-blog.com/100x76/0/51/39/34/instrument/marimba.jpg;https://fr.wikipedia.org/wiki/marimba
MELODICA;http://img.over-blog.com/100x40/0/51/39/34/instrument/melodica.jpg;https://fr.wikipedia.org/wiki/melodica
MEMBRANOPHONE;http://img.over-blog.com/100x68/0/51/39/34/instrument2/membranophone.jpg;https://fr.wikipedia.org/wiki/membranophone
METALLOPHONE;http://img.over-blog.com/100x76/0/51/39/34/instrument/metallophone.jpg;https://fr.wikipedia.org/wiki/metallophone
MEZOUED;http://img.over-blog.com/100x75/0/51/39/34/instrument/mezoued.jpg;https://fr.wikipedia.org/wiki/mezoued
MONOCORDE;http://img.over-blog.com/100x75/0/51/39/34/instrument/monocorde.jpg;https://fr.wikipedia.org/wiki/monocorde
MUSETTE;http://img.over-blog.com/100x65/0/51/39/34/instrument/musette.jpg;https://fr.wikipedia.org/wiki/musette
NAY;http://img.over-blog.com/65x100/0/51/39/34/instrument/nay.jpg;https://fr.wikipedia.org/wiki/nay
OCARINA;http://img.over-blog.com/100x50/0/51/39/34/instrument/ocarina.jpg;https://fr.wikipedia.org/wiki/ocarina
OLIFANT;http://img.over-blog.com/100x36/0/51/39/34/instrument/olifant.jpg;https://fr.wikipedia.org/wiki/olifant
OPHICLEIDE;http://img.over-blog.com/100x29/0/51/39/34/instrument/ophicleide.jpg;https://fr.wikipedia.org/wiki/ophicleide
ORGUE;http://img.over-blog.com/81x100/0/51/39/34/instrument/orgue.jpg;https://fr.wikipedia.org/wiki/orgue
PENTACORDE;http://img.over-blog.com/76x100/0/51/39/34/instrument/pentacorde.jpg;https://fr.wikipedia.org/wiki/pentacorde
PIANO;http://img.over-blog.com/98x100/0/51/39/34/instrument/piano.jpg;https://fr.wikipedia.org/wiki/piano
PIANOFORTE;http://img.over-blog.com/77x100/0/51/39/34/instrument/pianoforte.jpg;https://fr.wikipedia.org/wiki/pianoforte
PIANOLA;http://img.over-blog.com/100x82/0/51/39/34/instrument/pianola.jpg;https://fr.wikipedia.org/wiki/pianola
PIBROCK;http://img.over-blog.com/66x100/0/51/39/34/instrument/pibrock.jpg;https://fr.wikipedia.org/wiki/pibrock
POCHE;http://img.over-blog.com/36x100/0/51/39/34/instrument/poche.jpg;https://fr.wikipedia.org/wiki/poche
PORTATIF;http://img.over-blog.com/65x100/0/51/39/34/instrument/portatif.jpg;https://fr.wikipedia.org/wiki/portatif
POSITIF;http://img.over-blog.com/100x95/0/51/39/34/instrument/positif.jpg;https://fr.wikipedia.org/wiki/positif
PSALTERION;http://img.over-blog.com/100x100/0/51/39/34/instrument/psalterion.jpg;https://fr.wikipedia.org/wiki/psalterion
RABAB;http://img.over-blog.com/100x38/0/51/39/34/instrument/rabab.jpg;https://fr.wikipedia.org/wiki/rabab
REBEC;http://img.over-blog.com/100x48/0/51/39/34/instrument/rebec.jpg;https://fr.wikipedia.org/wiki/rebec
